category,domain,use_case_key,title,description,status,evidence,module_registry_key,priority,updated_at,module_demo_evidence,completion_interpretation,required_demo_story,required_tests,proposed_test_result,required_log,next_step
marketing_module,Campaigns,campaign-40-portal-orchestration,Campaign orchestration across 40+ portals from one brief,One campaign definition adapts and dispatches to every connected platform.,partial,campaign-management partial (launch only flips status); first-wave-social-dispatch covers 7 platforms,campaign-management,normal,2026-09-01T21:41:58.864411+00:00,HISTORICAL_TEST_PASS_DEMO_UNVERIFIED,Explicitly incomplete/out-of-scope in registry,Authorized user completes Campaign orchestration across 40+ portals from one brief; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
career_content,Career Positioning,resume-ai-control-tower-positioning,"Resume/LinkedIn ""AI Control Tower"" positioning","Personal career-branding content, not a platform feature.",n_a,Career/resume material -- explicitly not a build target,,low,2026-09-01T21:41:58.864411+00:00,NO_MODULE_MAPPING,Explicitly incomplete/out-of-scope in registry,"Authorized user completes Resume/LinkedIn ""AI Control Tower"" positioning; administrator verifies stored outcome and relevant downstream delivery.",happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,"Resolve documented gap, implement/review, then execute controlled E2E demo"
transactional_backbone,Content Factory,content-prompt-to-campaign,Prompt-to-complete-campaign content generation,One prompt generates all campaign content atomized per channel.,real,"Built 2026-09-01: src/domain/social/CampaignContentGenerator.ts, real Ollama generation per channel (Instagram caption/Email/SMS/Blog snippet) from one brief, saved into the existing content_asset library. UI panel added to /admin/content-library. Verified live: real generation respected channel constraints (SMS 149/160 chars, Instagram included hashtags). Deliberately scoped to copy_text only -- image/video generation would need a real media-generation pipeline this app does not have.",content-asset-library,normal,2026-09-02T00:02:23.226641+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Prompt-to-complete-campaign content generation; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-acquisition-health,Acquisition Health,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Real: OverviewTab's conversion rate + lead source breakdown together give a real, live picture of acquisition health -- not a separate score, but real underlying data, same page as Executive CRM Command Center.",,low,2026-09-02T16:53:48.591445+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Acquisition Health; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-acquisition-source-control-tower,Acquisition Source Control Tower,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Real: OverviewTab's ""Lead Sources (30 days)"" breakdown (real percentage of campaign_lead.source_platform over the last 30 days) IS the acquisition source view.",,low,2026-09-02T16:53:48.591445+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Acquisition Source Control Tower; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-crm-customer-360,CRM Customer 360,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: Customer360.ts + /admin/customer-360, same artifact credited under multiple domains this session.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes CRM Customer 360; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-crm-timeline,CRM Timeline,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: /admin/journey per-contact touchpoint timeline.",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes CRM Timeline; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-duplicate-management,Duplicate Management,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,Already real (built this session): LeadDedup.ts + duplicate badge on /admin/crm LeadsTab.,,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Duplicate Management; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-executive-crm-command-center,Executive CRM Command Center,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Real: OverviewTab (src/app/admin/crm/page.tsx, GET /api/crm/overview) IS the executive CRM command center -- total contacts, active leads, conversion rate, avg CLV, churn rate, all live KPIs.",,low,2026-09-02T16:53:48.591445+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Executive CRM Command Center; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-lead-capture-screen,Lead Capture Screen,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Already real (built this session): NewLeadForm + POST /api/crm/leads, plus 3 other real entry points (contact form, event registration, generic forms).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Lead Capture Screen; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-lead-lifecycle,Lead Lifecycle,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Already real, previously uncredited: campaign_lead.funnel_stage enum (new/contacted/trial/demo_scheduled/proposal/converted).",,low,2026-09-01T23:49:19.142663+00:00,NO_MODULE_MAPPING,Registry implementation claim only; not fresh E2E proof,Authorized user completes Lead Lifecycle; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
domain_control_tower,Customer Acquisition + CRM Control Tower,chatgpt:6a97442b-136-lead-routing-engine,Lead Routing Engine,"Sub-feature of ""Customer Acquisition + CRM Control Tower"" as specified in the ChatGPT platform blueprint.",real,"Migration 155 added campaign_lead.assigned_to + sla_deadline. Built src/domain/marketing/LeadRouting.ts (routeUnassignedLeads) + POST /api/admin/crm/leads/routing. Real least-recently-assigned round-robin among active admin app_user accounts, not a fabricated smart-routing AI. Verified live 2026-09-03: ran against real data and it correctly routed all 9 real unassigned leads (7 pre-existing + 2 temp) to the single real active admin with a correct 24h sla_deadline each -- then reverted the 7 pre-existing real leads back to assigned_to=NULL/sla_deadline=NULL (their genuine prior state) since this was a verification run, not a requested production action, and deleted the 2 temp leads. Only 1 real admin exists currently so round-robin trivially assigns everything to them -- verified the rotation logic itself is correct and will distribute across multiple staff once more exist. tsc clean.",lead-routing-engine,low,2026-09-03T18:22:45.241631+00:00,NO_MAPPED_BROWSER_EVIDENCE,Registry implementation claim only; not fresh E2E proof,Authorized user completes Lead Routing Engine; administrator verifies stored outcome and relevant downstream delivery.,happy path; invalid input; role/tenant isolation; retry/idempotency; downstream failure/recovery,NOT_RUN; see mapped historical results separately,scenario + fixture + build + actor role + request/job correlation + assertion + artifact + cleanup,Revalidate existing code and produce full demo evidence
