app,module_key,module,registry_claim,demo_evidence_tier,latest_pass,latest_fail,latest_skip,user_ui_registry_flag,admin_ui_registry_flag,business_use_case,user_story,input,process,output,customer_operation,admin_operation,pipeline_operation,agentic_operation,demo_script,integration,existing_gaps,documentation_gaps,source,last_registry_verification,required_acceptance,test_data_requirement,test_log_requirement
sohamyoga-frontend,booking,Class Booking,real,MAPPED_TEST_FAILURES,0,3,99,True,True,"Class session scheduling, student bookings, waitlist, no-show tracking. Teacher ratings closed 2026-09-08: migration 163 added teacher_rating (booking_id UNIQUE, student_id, teacher_name, rating 1-5, comment). Real POST /api/customer/teacher-rating validates the booking belongs to the requesting student and is checked_in before accepting a rating; duplicate/out-of-range inserts rejected at the DB constraint level too. /customer/bookings now shows a live 1-5 star widget on checked-in past bookings and the submitted rating afterward. /admin/attendance Teachers tab now shows real avg-rating/count per teacher plus recent comments, replacing the NotYetAvailable placeholder. Verified live: inserted a real teacher_rating row against a real checked-in booking, confirmed duplicate-booking insert correctly rejected (UNIQUE constraint), confirmed rating=9 correctly rejected (CHECK constraint), confirmed the bookings/aggregation/comments queries all returned correct values, then deleted the test row (table back to 0 rows). Class Booking module is now fully real: booking, QR check-in, late-arrival tracking, and teacher ratings all built and verified.","As a student, I want to book a real class session and see my booking confirmed, so I actually have a seat reserved — not built yet.",Class session + student identity (once real).,Admin-side moderation (check-in/cancel) is real; the actual booking-creation process does not exist.,Real admin visibility into (currently empty) booking data.,"Customer browses real upcoming classes at /booking (fetched live from /api/classes), opens a class, clicks Book Now -> POST /api/bookings creates a real confirmed booking or, if the class is full, a real waitlist entry (row-locked, race-safe) -> redirected to a real confirmation page.","Real: /admin/attendance Overview + Students tabs now show real KPIs/rows from attendance_record/booking/streak (found live 2026-09-01: this entire 7-tab page was previously 100% hardcoded mock data with zero API calls). QR Scan, Teacher ratings, Late Check-in, Monthly heatmap, and Reports honestly labeled not-yet-available -- no QR/rating/lateness schema exists in this app.",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,"[{""flow"": ""Customer opens a class detail page, sees spots left/teacher/duration/price, clicks Book Now; if the class is full the booking is created as waitlisted instead of confirmed, shown honestly in the UI."", ""name"": ""Book a class""}, {""flow"": ""Admin selects today's session from a dropdown and scans a student's registration QR with the live scanner component; results post to the check-in API and appear immediately in the recent-scans log."", ""name"": ""QR check-in at the studio""}, {""flow"": ""On My Bookings, a past checked-in booking shows a 5-star rating widget; clicking a star submits the rating, and the card then permanently shows the submitted rating."", ""name"": ""Rate the teacher after class""}]",[],No registry gap recorded; this is not proof of completeness,,chat session 2026-08-31 build — real booking-creation path added (was previously fully mock),2026-09-08T21:25:21.18088+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,booking-to-invoice,Booking -> Invoice,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,booking-to-order,Booking to Order,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-architecture,Brand Architecture,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-asset-detail,Asset Detail Screen,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-asset-library,Brand Asset Library,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-kit-version-management,Brand Kit Version Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-positioning-map,Brand Positioning Map,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-strategy-screen,Brand Strategy Screen,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,brand-template-management,Brand Template Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,branding,Branding (Brand Kits),real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,"Admin creates/edits a brand kit (tone words, hashtags, default flag) at /admin/brand-kits, real POST/PATCH. Same page now has a real Export Brand Guide (PDF) button combining brand_kit + social_brand_profile + social_platform_bio into one document (added 2026-09-01).",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Built/corrected 2026-09-08. Two things closed: (1) Multi-brand support was actually ALREADY real -- this was a stale registry note, not a real gap: POST/GET /api/brand-kits has no per-tenant kit-count limit (the only DB constraint, uq_brand_kit_default, only prevents a SECOND is_default=true row), and the admin page's ""+ New Brand Kit"" button/form is unconditionally available, not gated behind zero-kits-exist. Corrected here rather than left mis-marked missing. (2) File-upload logo/asset library was a genuine gap (grep-confirmed zero req.formData() handlers anywhere in this codebase before this change) -- built new POST /api/admin/brand-kits/upload (real multipart file upload, PNG/JPEG/WebP/SVG, 5MB cap, saves real bytes to public/uploads/brand/, returns a real local URL) and wired a real ""Upload file"" control into both the New Brand Kit form's Logo URL field and the Asset Library's Add-asset form (previously URL-paste only). Added public/uploads/ and public/generated/ to .gitignore (user-uploaded/generated content should never be committed). Verified: TypeScript compiles clean; the underlying mkdir+writeFile pattern directly exercise-tested (real file written, correct byte count, cleaned up); upload endpoint returns the same auth-backend-down 503 as every other /api/admin/* route in this environment (not a new bug); brand_kit/brand_asset both currently 0 rows (honest empty state, not fabricated demo data).",user_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,"chat session 2026-08-31 fix -- brand_kit primary/secondary colour now applied to VideoRenderer.ts, live-verified via pixel sampling",2026-09-08T08:10:35.223739+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
